	input_vars_id	input_vars	satdeficit	eval_fraction	regtypes	tree_maxdepth	subdomain_sizes	refstd	samplestd	samplecorr	exectime
0	R	['qtm,qsm,pm,tm,qlm']	False	0.2	random_forest	10	1	0.03766568750143051	0.03173655204643572	0.8769201648800644	0:00:00.341534
1	R	['qtm,qsm,pm,tm,qlm']	False	0.2	random_forest	10	05	0.05029017478227616	0.040413555620834436	0.8577973821560754	0:00:01.698248
2	R	['qtm,qsm,pm,tm,qlm']	False	0.2	random_forest	10	025	0.03159985691308975	0.028766306206013725	0.5492780950013801	0:00:08.070559
3	R	['qtm,qsm,pm,tm,qlm']	False	0.2	random_forest	10	0125	0.05277734249830246	0.04253669903956273	0.6199482077941011	0:00:36.192434
4	R	['qtm,qsm,pm,tm,qlm']	False	0.2	random_forest	10	00625	0.06179742142558098	0.049288011770801256	0.4759206270951114	0:02:44.318210
0	R	['qtm,qsm,pm,tm,qlm']	False	0.2	random_forest	10	1	0.03766568750143051	0.03211790305162508	0.8660081554890031	0:00:00.458240
1	R	['qtm,qsm,pm,tm,qlm']	False	0.2	random_forest	10	05	0.05029017478227616	0.040304797647018116	0.8481094510924316	0:00:01.712373
2	R	['qtm,qsm,pm,tm,qlm']	False	0.2	random_forest	10	025	0.03159985691308975	0.02879514388760413	0.5426734827726379	0:00:09.006967
3	R	['qtm,qsm,pm,tm,qlm']	False	0.2	random_forest	10	0125	0.05277734249830246	0.04260683180804426	0.6188957139227519	0:00:40.563930
4	R	['qtm,qsm,pm,tm,qlm']	False	0.2	random_forest	10	00625	0.06179742142558098	0.05118990456294799	0.4761484720085576	0:02:49.888125
0	R	['qtm,qsm,pm,tm,qlm']	False	0.2	random_forest	10	1	0.03766568750143051	0.03190934911119885	0.8773947636462212	0:00:00.476640
1	R	['qtm,qsm,pm,tm,qlm']	False	0.2	random_forest	10	05	0.05029017478227616	0.04028373389548818	0.8569209101054973	0:00:01.793779
2	R	['qtm,qsm,pm,tm,qlm']	False	0.2	random_forest	10	025	0.03159985691308975	0.02760482196630289	0.5662134179587048	0:00:08.689070
3	R	['qtm,qsm,pm,tm,qlm']	False	0.2	random_forest	10	0125	0.05277734249830246	0.04248690122456685	0.6313308764508556	0:00:39.313229
4	R	['qtm,qsm,pm,tm,qlm']	False	0.2	random_forest	10	00625	0.06179742142558098	0.0501643737571392	0.4737514096428056	0:02:49.000948
0	R	['qtm,qsm,pm,tm,qlm']	False	0.2	random_forest	10	1	0.03766568750143051	0.031545273100679554	0.8868820692490794	0:00:00.322955
1	R	['qtm,qsm,pm,tm,qlm']	False	0.2	random_forest	10	05	0.05029017478227616	0.04024232776038026	0.8589196902129315	0:00:01.870651
2	R	['qtm,qsm,pm,tm,qlm']	False	0.2	random_forest	10	025	0.03159985691308975	0.028952075553428488	0.5360996786199405	0:00:08.543489
3	R	['qtm,qsm,pm,tm,qlm']	False	0.2	random_forest	10	0125	0.05277734249830246	0.0426479311382047	0.6207920720257472	0:00:39.560504
4	R	['qtm,qsm,pm,tm,qlm']	False	0.2	random_forest	10	00625	0.06179742142558098	0.04979397623704693	0.4755624183294235	0:02:43.248228
0	R	['qtm,qsm,pm,tm,qlm']	False	0.2	random_forest	10	1	0.03766568750143051	0.03129460182183817	0.88320383806007	0:00:00.426052
1	R	['qtm,qsm,pm,tm,qlm']	False	0.2	random_forest	10	05	0.05029017478227616	0.04025843193878821	0.8547420907653371	0:00:01.913512
2	R	['qtm,qsm,pm,tm,qlm']	False	0.2	random_forest	10	025	0.03159985691308975	0.027510965350866855	0.5687141552521727	0:00:08.463155
3	R	['qtm,qsm,pm,tm,qlm']	False	0.2	random_forest	10	0125	0.05277734249830246	0.042311844021300817	0.6203922983576952	0:00:38.696329
4	R	['qtm,qsm,pm,tm,qlm']	False	0.2	random_forest	10	00625	0.06179742142558098	0.05167164263762194	0.4613282891848641	0:02:42.300225
0	R	['qtm,qsm,pm,tm,qlm']	False	0.2	random_forest	10	1	0.03766568750143051	0.03153253478685966	0.8871198489307869	0:00:00.320824
1	R	['qtm,qsm,pm,tm,qlm']	False	0.2	random_forest	10	05	0.05029017478227616	0.040292084841653385	0.8586897481350527	0:00:01.773513
2	R	['qtm,qsm,pm,tm,qlm']	False	0.2	random_forest	10	025	0.03159985691308975	0.02825360924463396	0.5544038991405881	0:00:08.922234
3	R	['qtm,qsm,pm,tm,qlm']	False	0.2	random_forest	10	0125	0.05277734249830246	0.04316645811969167	0.6338952595235406	0:00:37.194658
4	R	['qtm,qsm,pm,tm,qlm']	False	0.2	random_forest	10	00625	0.06179742142558098	0.05019745916595386	0.4405873388148505	0:02:46.033380
0	R	['qtm,qsm,pm,tm,qlm']	False	0.2	random_forest	10	1	0.03766568750143051	0.031641951514187264	0.8827749340395907	0:00:00.406956
1	R	['qtm,qsm,pm,tm,qlm']	False	0.2	random_forest	10	05	0.05029017478227616	0.04018357267405855	0.8572023089545595	0:00:01.696844
2	R	['qtm,qsm,pm,tm,qlm']	False	0.2	random_forest	10	025	0.03159985691308975	0.028968894231503613	0.5435819560705643	0:00:08.470374
3	R	['qtm,qsm,pm,tm,qlm']	False	0.2	random_forest	10	0125	0.05277734249830246	0.04253691067524404	0.6138075311812651	0:00:38.441210
4	R	['qtm,qsm,pm,tm,qlm']	False	0.2	random_forest	10	00625	0.06179742142558098	0.052134387090006735	0.4659625802985548	0:02:46.417331
0	R	['qtm,qsm,pm,tm,qlm']	False	0.2	random_forest	10	1	0.03766568750143051	0.032258385649737736	0.8742478881303224	0:00:00.352705
1	R	['qtm,qsm,pm,tm,qlm']	False	0.2	random_forest	10	05	0.05029017478227616	0.04067323826491216	0.8394263715360828	0:00:01.495568
2	R	['qtm,qsm,pm,tm,qlm']	False	0.2	random_forest	10	025	0.03159985691308975	0.02822521057675092	0.5595524963093873	0:00:08.844253
3	R	['qtm,qsm,pm,tm,qlm']	False	0.2	random_forest	10	0125	0.05277734249830246	0.04269840230065393	0.6200268858499698	0:00:38.692080
4	R	['qtm,qsm,pm,tm,qlm']	False	0.2	random_forest	10	00625	0.06179742142558098	0.05141832311103373	0.4657596046285019	0:02:43.457097
0	R	['qtm,qsm,pm,tm,qlm']	False	0.2	random_forest	10	1	0.03766568750143051	0.03156869256138893	0.8781609352346302	0:00:00.343126
1	R	['qtm,qsm,pm,tm,qlm']	False	0.2	random_forest	10	05	0.05029017478227616	0.040377438677750316	0.8587731535787286	0:00:01.613962
2	R	['qtm,qsm,pm,tm,qlm']	False	0.2	random_forest	10	025	0.03159985691308975	0.028327583077578437	0.5382619289351038	0:00:08.545251
3	R	['qtm,qsm,pm,tm,qlm']	False	0.2	random_forest	10	0125	0.05277734249830246	0.04262041165846706	0.6173204448440713	0:00:37.744658
4	R	['qtm,qsm,pm,tm,qlm']	False	0.2	random_forest	10	00625	0.06179742142558098	0.05050349610545138	0.4707242754625538	0:02:44.023776
0	R	['qtm,qsm,pm,tm,qlm']	False	0.2	random_forest	10	1	0.03766568750143051	0.0312436504355252	0.8829272067424587	0:00:00.425244
1	R	['qtm,qsm,pm,tm,qlm']	False	0.2	random_forest	10	05	0.05029017478227616	0.04036173596300769	0.8543894352232139	0:00:01.893546
2	R	['qtm,qsm,pm,tm,qlm']	False	0.2	random_forest	10	025	0.03159985691308975	0.02754284959620231	0.5702450402330294	0:00:08.569921
3	R	['qtm,qsm,pm,tm,qlm']	False	0.2	random_forest	10	0125	0.05277734249830246	0.042708344181842064	0.609733780566563	0:00:38.993000
4	R	['qtm,qsm,pm,tm,qlm']	False	0.2	random_forest	10	00625	0.06179742142558098	0.05308413014783397	0.4475625455305045	0:02:44.150856
0	R	['qtm,qsm,pm,tm,qlm']	False	0.2	random_forest	10	1	0.03766568750143051	0.031465748979928265	0.882031217540539	0:00:00.338946
0	R	['qtm,qsm,pm,tm']	False	0.2	random_forest	10	1	0.03766568750143051	0.03699042742256845	0.4610601030518309	0:00:00.247526
1	R	['qtm,qsm,pm,tm']	False	0.2	random_forest	10	05	0.05029017478227616	0.039057566388226606	0.43116221593148696	0:00:01.109019
2	R	['qtm,qsm,pm,tm']	False	0.2	random_forest	10	025	0.03159985691308975	0.0350271652479904	0.32596798099041363	0:00:05.114180
3	R	['qtm,qsm,pm,tm']	False	0.2	random_forest	10	0125	0.05277734249830246	0.03895338711177298	0.3805797546413827	0:00:22.372377
4	R	['qtm,qsm,pm,tm']	False	0.2	random_forest	10	00625	0.06179742142558098	0.04564611295176332	0.4218626565845053	0:01:46.539339
0	R	['qtm,qsm,pm,tm']	False	0.2	random_forest	10	1	0.03766568750143051	0.03672050569593888	0.4607517785201968	0:00:00.247025
1	R	['qtm,qsm,pm,tm']	False	0.2	random_forest	10	05	0.05029017478227616	0.03897878359378968	0.4473720114856135	0:00:01.082047
2	R	['qtm,qsm,pm,tm']	False	0.2	random_forest	10	025	0.03159985691308975	0.035928052563082895	0.3324679843864405	0:00:05.044721
3	R	['qtm,qsm,pm,tm']	False	0.2	random_forest	10	0125	0.05277734249830246	0.039528995279650134	0.3929146137869306	0:00:22.679278
4	R	['qtm,qsm,pm,tm']	False	0.2	random_forest	10	00625	0.06179742142558098	0.046013552468653234	0.4184368361044852	0:01:46.116433
0	R	['qtm,qsm,pm,tm']	False	0.2	random_forest	10	1	0.03766568750143051	0.037239953486375925	0.4789954317286398	0:00:00.244638
1	R	['qtm,qsm,pm,tm']	False	0.2	random_forest	10	05	0.05029017478227616	0.03938383687289925	0.4249021537244761	0:00:01.099728
2	R	['qtm,qsm,pm,tm']	False	0.2	random_forest	10	025	0.03159985691308975	0.03577239372175972	0.3251539355853316	0:00:05.098961
3	R	['qtm,qsm,pm,tm']	False	0.2	random_forest	10	0125	0.05277734249830246	0.04012842991537202	0.3976998033840475	0:00:22.687595
4	R	['qtm,qsm,pm,tm']	False	0.2	random_forest	10	00625	0.06179742142558098	0.046088711637378835	0.4216422276028831	0:01:46.880608
0	R	['qtm,qsm,pm,tm']	False	0.2	random_forest	10	1	0.03766568750143051	0.03776780653658623	0.4606156583431818	0:00:00.244213
1	R	['qtm,qsm,pm,tm']	False	0.2	random_forest	10	05	0.05029017478227616	0.0393920936571199	0.4304130644282703	0:00:01.083497
2	R	['qtm,qsm,pm,tm']	False	0.2	random_forest	10	025	0.03159985691308975	0.035187961855398665	0.3239739509230821	0:00:05.489684
3	R	['qtm,qsm,pm,tm']	False	0.2	random_forest	10	0125	0.05277734249830246	0.03998987283695553	0.4004346067168046	0:00:23.420864
4	R	['qtm,qsm,pm,tm']	False	0.2	random_forest	10	00625	0.06179742142558098	0.04410427532709822	0.4438810510191852	0:01:49.679707
0	R	['qtm,qsm,pm,tm']	False	0.2	random_forest	10	1	0.03766568750143051	0.036921968406392704	0.46209822430589	0:00:00.243218
1	R	['qtm,qsm,pm,tm']	False	0.2	random_forest	10	05	0.05029017478227616	0.03891346546478438	0.4167386582105773	0:00:01.102954
2	R	['qtm,qsm,pm,tm']	False	0.2	random_forest	10	025	0.03159985691308975	0.03619667561055207	0.33174564623093616	0:00:05.712580
3	R	['qtm,qsm,pm,tm']	False	0.2	random_forest	10	0125	0.05277734249830246	0.03826114660954307	0.3954453394362719	0:00:23.498821
4	R	['qtm,qsm,pm,tm']	False	0.2	random_forest	10	00625	0.06179742142558098	0.04521256450984562	0.43649965895070775	0:01:48.729567
0	R	['qtm,qsm,pm,tm']	False	0.2	random_forest	10	1	0.03766568750143051	0.03739995843142251	0.4629446976885138	0:00:00.303828
1	R	['qtm,qsm,pm,tm']	False	0.2	random_forest	10	05	0.05029017478227616	0.03957371100780741	0.4289331057682943	0:00:01.328492
2	R	['qtm,qsm,pm,tm']	False	0.2	random_forest	10	025	0.03159985691308975	0.03561069012817133	0.33335102662672045	0:00:05.413211
3	R	['qtm,qsm,pm,tm']	False	0.2	random_forest	10	0125	0.05277734249830246	0.03978517742037765	0.3990624678438553	0:00:24.462605
4	R	['qtm,qsm,pm,tm']	False	0.2	random_forest	10	00625	0.06179742142558098	0.045006892266485	0.4515415103003643	0:01:51.606984
0	R	['qtm,qsm,pm,tm']	False	0.2	random_forest	10	1	0.03766568750143051	0.037708019053090326	0.4559804921454197	0:00:00.244759
1	R	['qtm,qsm,pm,tm']	False	0.2	random_forest	10	05	0.05029017478227616	0.03941097744908906	0.4142353472740904	0:00:01.219026
2	R	['qtm,qsm,pm,tm']	False	0.2	random_forest	10	025	0.03159985691308975	0.03608418511394838	0.3214321381385868	0:00:05.533878
3	R	['qtm,qsm,pm,tm']	False	0.2	random_forest	10	0125	0.05277734249830246	0.03909170975004897	0.3864487606305729	0:00:24.492262
4	R	['qtm,qsm,pm,tm']	False	0.2	random_forest	10	00625	0.06179742142558098	0.04439708413775922	0.4263469934230324	0:01:52.442269
0	R	['qtm,qsm,pm,tm']	False	0.2	random_forest	10	1	0.03766568750143051	0.03641607373239127	0.4647906545931811	0:00:00.243292
1	R	['qtm,qsm,pm,tm']	False	0.2	random_forest	10	05	0.05029017478227616	0.040160940411613714	0.4490386234780854	0:00:01.109181
2	R	['qtm,qsm,pm,tm']	False	0.2	random_forest	10	025	0.03159985691308975	0.035144320752362165	0.3305299660363001	0:00:05.721744
3	R	['qtm,qsm,pm,tm']	False	0.2	random_forest	10	0125	0.05277734249830246	0.0393442475339731	0.3874948133904321	0:00:24.721560
4	R	['qtm,qsm,pm,tm']	False	0.2	random_forest	10	00625	0.06179742142558098	0.042455472311837904	0.4600915884661631	0:01:53.321878
0	R	['qtm,qsm,pm,tm']	False	0.2	random_forest	10	1	0.03766568750143051	0.03859071276281487	0.4660547730959644	0:00:00.305929
1	R	['qtm,qsm,pm,tm']	False	0.2	random_forest	10	05	0.05029017478227616	0.03759215529083845	0.4136726039424883	0:00:01.206452
2	R	['qtm,qsm,pm,tm']	False	0.2	random_forest	10	025	0.03159985691308975	0.0355016074733039	0.3346286515665439	0:00:05.567352
3	R	['qtm,qsm,pm,tm']	False	0.2	random_forest	10	0125	0.05277734249830246	0.03902167379413587	0.3747138409024735	0:00:23.982835
4	R	['qtm,qsm,pm,tm']	False	0.2	random_forest	10	00625	0.06179742142558098	0.047067531471934855	0.4225706760973947	0:01:53.112796
0	R	['qtm,qsm,pm,tm']	False	0.2	random_forest	10	1	0.03766568750143051	0.03650979816884126	0.4605774194406257	0:00:00.244857
1	R	['qtm,qsm,pm,tm']	False	0.2	random_forest	10	05	0.05029017478227616	0.03862741206864334	0.4288270619788623	0:00:01.171488
2	R	['qtm,qsm,pm,tm']	False	0.2	random_forest	10	025	0.03159985691308975	0.0354560024548371	0.3341234906234156	0:00:05.611700
3	R	['qtm,qsm,pm,tm']	False	0.2	random_forest	10	0125	0.05277734249830246	0.03850541726819353	0.36900276456019176	0:00:24.555054
4	R	['qtm,qsm,pm,tm']	False	0.2	random_forest	10	00625	0.06179742142558098	0.0434459915595104	0.4538547481074586	0:01:51.552646
0	R	['qtm,qsm,pm,tm,qlm,skew_l']	False	0.2	random_forest	10	1	0.03766568750143051	0.034074229181516286	0.9116064448499164	0:00:00.408012
1	R	['qtm,qsm,pm,tm,qlm,skew_l']	False	0.2	random_forest	10	05	0.05029017478227616	0.04234496116066487	0.8651416292246501	0:00:01.780943
2	R	['qtm,qsm,pm,tm,qlm,skew_l']	False	0.2	random_forest	10	025	0.03159985691308975	0.029940473713411825	0.5327911920817785	0:00:08.957991
3	R	['qtm,qsm,pm,tm,qlm,skew_l']	False	0.2	random_forest	10	0125	0.05277734249830246	0.04226224773028195	0.6164330195961405	0:00:43.915956
4	R	['qtm,qsm,pm,tm,qlm,skew_l']	False	0.2	random_forest	10	00625	0.06179742142558098	0.05130704774053211	0.4692750799856101	0:03:16.431557
0	R	['qtm,qsm,pm,tm,qlm,skew_l']	False	0.2	random_forest	10	1	0.03766568750143051	0.034979249491202964	0.8937368224936086	0:00:00.431752
1	R	['qtm,qsm,pm,tm,qlm,skew_l']	False	0.2	random_forest	10	05	0.05029017478227616	0.0425059064939562	0.8599385681905221	0:00:01.754584
2	R	['qtm,qsm,pm,tm,qlm,skew_l']	False	0.2	random_forest	10	025	0.03159985691308975	0.02863680961883577	0.5601587281986019	0:00:08.873340
3	R	['qtm,qsm,pm,tm,qlm,skew_l']	False	0.2	random_forest	10	0125	0.05277734249830246	0.042456303082918784	0.6147607275481392	0:00:45.272234
4	R	['qtm,qsm,pm,tm,qlm,skew_l']	False	0.2	random_forest	10	00625	0.06179742142558098	0.05206333237089213	0.4612660588364367	0:03:14.518227
0	R	['qtm,qsm,pm,tm,qlm,skew_l']	False	0.2	random_forest	10	1	0.03766568750143051	0.03438611312551767	0.9122092783325116	0:00:00.401834
1	R	['qtm,qsm,pm,tm,qlm,skew_l']	False	0.2	random_forest	10	05	0.05029017478227616	0.04259826166292813	0.8576955982576876	0:00:01.852247
2	R	['qtm,qsm,pm,tm,qlm,skew_l']	False	0.2	random_forest	10	025	0.03159985691308975	0.030500533450207264	0.5374634592767633	0:00:09.088591
3	R	['qtm,qsm,pm,tm,qlm,skew_l']	False	0.2	random_forest	10	0125	0.05277734249830246	0.042234906612692316	0.6193957610851984	0:00:42.980350
4	R	['qtm,qsm,pm,tm,qlm,skew_l']	False	0.2	random_forest	10	00625	0.06179742142558098	0.05097258406101128	0.4563548779143685	0:03:17.566740
0	R	['qtm,qsm,pm,tm,qlm,skew_l']	False	0.2	random_forest	10	1	0.03766568750143051	0.03460666127368852	0.9177755070780158	0:00:00.391590
1	R	['qtm,qsm,pm,tm,qlm,skew_l']	False	0.2	random_forest	10	05	0.05029017478227616	0.042485120337216006	0.8710000617342987	0:00:01.881075
2	R	['qtm,qsm,pm,tm,qlm,skew_l']	False	0.2	random_forest	10	025	0.03159985691308975	0.029047418009921493	0.5583131240848277	0:00:09.529102
3	R	['qtm,qsm,pm,tm,qlm,skew_l']	False	0.2	random_forest	10	0125	0.05277734249830246	0.04297465165675245	0.6153182015757109	0:00:44.319121
4	R	['qtm,qsm,pm,tm,qlm,skew_l']	False	0.2	random_forest	10	00625	0.06179742142558098	0.05328216404572995	0.4489900990661656	0:03:14.464884
0	R	['qtm,qsm,pm,tm,qlm,skew_l']	False	0.2	random_forest	10	1	0.03766568750143051	0.03509609546181549	0.9041118833767444	0:00:00.419602
1	R	['qtm,qsm,pm,tm,qlm,skew_l']	False	0.2	random_forest	10	05	0.05029017478227616	0.0423873592921673	0.8582474816327387	0:00:01.982733
2	R	['qtm,qsm,pm,tm,qlm,skew_l']	False	0.2	random_forest	10	025	0.03159985691308975	0.028804096329856574	0.5620806684332436	0:00:09.249177
3	R	['qtm,qsm,pm,tm,qlm,skew_l']	False	0.2	random_forest	10	0125	0.05277734249830246	0.04320390608436822	0.6214941295383467	0:00:44.213572
4	R	['qtm,qsm,pm,tm,qlm,skew_l']	False	0.2	random_forest	10	00625	0.06179742142558098	0.05032052009572952	0.4599326391714361	0:03:31.639728
0	R	['qtm,qsm,pm,tm,qlm,skew_l']	False	0.2	random_forest	10	1	0.03766568750143051	0.034696757285453766	0.9174381028188456	0:00:00.388576
1	R	['qtm,qsm,pm,tm,qlm,skew_l']	False	0.2	random_forest	10	05	0.05029017478227616	0.0424776017611925	0.8659880168799642	0:00:01.917990
2	R	['qtm,qsm,pm,tm,qlm,skew_l']	False	0.2	random_forest	10	025	0.03159985691308975	0.029453611261423318	0.5430059126640719	0:00:10.014029
3	R	['qtm,qsm,pm,tm,qlm,skew_l']	False	0.2	random_forest	10	0125	0.05277734249830246	0.04242705427976914	0.6329370378916367	0:00:45.321732
4	R	['qtm,qsm,pm,tm,qlm,skew_l']	False	0.2	random_forest	10	00625	0.06179742142558098	0.04898055154435802	0.4632575118357141	0:03:15.243793
0	R	['qtm,qsm,pm,tm,qlm,skew_l']	False	0.2	random_forest	10	1	0.03766568750143051	0.035085484540007116	0.9059784143456546	0:00:00.405602
1	R	['qtm,qsm,pm,tm,qlm,skew_l']	False	0.2	random_forest	10	05	0.05029017478227616	0.04273904703655891	0.8568333970512909	0:00:02.115303
2	R	['qtm,qsm,pm,tm,qlm,skew_l']	False	0.2	random_forest	10	025	0.03159985691308975	0.028842866018073624	0.5533607120820011	0:00:09.823783
3	R	['qtm,qsm,pm,tm,qlm,skew_l']	False	0.2	random_forest	10	0125	0.05277734249830246	0.04283265397612816	0.6080939224454132	0:00:48.648341
4	R	['qtm,qsm,pm,tm,qlm,skew_l']	False	0.2	random_forest	10	00625	0.06179742142558098	0.051122439145421736	0.4630075408859258	0:03:23.602994
0	R	['qtm,qsm,pm,tm,qlm,skew_l']	False	0.2	random_forest	10	1	0.03766568750143051	0.03494242531938478	0.9027991428847852	0:00:00.422513
1	R	['qtm,qsm,pm,tm,qlm,skew_l']	False	0.2	random_forest	10	05	0.05029017478227616	0.04222455088415263	0.8664467425783945	0:00:02.207642
2	R	['qtm,qsm,pm,tm,qlm,skew_l']	False	0.2	random_forest	10	025	0.03159985691308975	0.029137776782873163	0.5524508186366978	0:00:09.585932
3	R	['qtm,qsm,pm,tm,qlm,skew_l']	False	0.2	random_forest	10	0125	0.05277734249830246	0.04185849973253282	0.6386708162717363	0:00:46.398754
4	R	['qtm,qsm,pm,tm,qlm,skew_l']	False	0.2	random_forest	10	00625	0.06179742142558098	0.05151137017630767	0.4672791948209549	0:03:25.685757
0	R	['qtm,qsm,pm,tm,qlm,skew_l']	False	0.2	random_forest	10	1	0.03766568750143051	0.03415445222764516	0.920573040698356	0:00:00.384183
1	R	['qtm,qsm,pm,tm,qlm,skew_l']	False	0.2	random_forest	10	05	0.05029017478227616	0.04249442293401318	0.8675947855129887	0:00:02.173842
2	R	['qtm,qsm,pm,tm,qlm,skew_l']	False	0.2	random_forest	10	025	0.03159985691308975	0.029409503820150125	0.5541415868458743	0:00:09.895623
3	R	['qtm,qsm,pm,tm,qlm,skew_l']	False	0.2	random_forest	10	0125	0.05277734249830246	0.042665181730240836	0.6108296022135159	0:00:48.490075
4	R	['qtm,qsm,pm,tm,qlm,skew_l']	False	0.2	random_forest	10	00625	0.06179742142558098	0.05099539648111488	0.4718925063401961	0:03:19.885706
0	R	['qtm,qsm,pm,tm,qlm,skew_l']	False	0.2	random_forest	10	1	0.03766568750143051	0.03446388470414005	0.9097259577975044	0:00:00.468552
1	R	['qtm,qsm,pm,tm,qlm,skew_l']	False	0.2	random_forest	10	05	0.05029017478227616	0.04268622225746855	0.8672486745571328	0:00:01.815453
2	R	['qtm,qsm,pm,tm,qlm,skew_l']	False	0.2	random_forest	10	025	0.03159985691308975	0.029469778583286064	0.5520027698541404	0:00:09.734253
3	R	['qtm,qsm,pm,tm,qlm,skew_l']	False	0.2	random_forest	10	0125	0.05277734249830246	0.042967958427487137	0.6421417805431068	0:00:46.209539
4	R	['qtm,qsm,pm,tm,qlm,skew_l']	False	0.2	random_forest	10	00625	0.06179742142558098	0.05038937702891825	0.4624176509452511	0:03:13.825338
0	R	['qtm,qsm,pm,tm,qlm,skew_l,var_t']	False	0.2	random_forest	10	1	0.03766568750143051	0.034545387920874686	0.9070634433080564	0:00:00.501364
