	input_vars_id	input_vars	satdeficit	eval_fraction	regtypes	tree_maxdepth	subdomain_sizes	refstd	samplestd	samplecorr	exectime
3	R	['qtm,qsm,pm,tm']	False	0.2	random_forest	10	0125	0.1387021392583847	0.08527793396200314	0.6831114466018103	0:00:22.322894
4	R	['qtm,qsm,pm,tm']	False	0.2	random_forest	10	00625	0.1468288153409958	0.06976568941781801	0.5914322242643368	0:01:51.374671
0	R	['qtm,qsm,pm,tm']	False	0.2	random_forest	10	1	0.10801197588443756	0.0671283636789601	0.7674616144116817	0:00:00.257047
1	R	['qtm,qsm,pm,tm']	False	0.2	random_forest	10	05	0.12037161737680435	0.07449444183668974	0.7363750383149965	0:00:01.065325
2	R	['qtm,qsm,pm,tm']	False	0.2	random_forest	10	025	0.13114574551582334	0.07881296757893952	0.7264395904751346	0:00:05.524803
3	R	['qtm,qsm,pm,tm']	False	0.2	random_forest	10	0125	0.13835415244102478	0.0844101443907942	0.6843058791171367	0:00:24.103871
4	R	['qtm,qsm,pm,tm']	False	0.2	random_forest	10	00625	0.14686354994773865	0.0706836125259438	0.5785483801931951	0:01:55.065855
0	R	['qtm,qsm,pm,tm']	False	0.2	random_forest	10	1	0.10858400166034696	0.06892732963482942	0.7582359807883069	0:00:00.241598
1	R	['qtm,qsm,pm,tm']	False	0.2	random_forest	10	05	0.11653205752372744	0.07279334199412832	0.7351882598627555	0:00:01.104979
2	R	['qtm,qsm,pm,tm']	False	0.2	random_forest	10	025	0.12991787493228912	0.07812445845201485	0.7115068338651516	0:00:05.695423
3	R	['qtm,qsm,pm,tm']	False	0.2	random_forest	10	0125	0.13892170786857605	0.08337969517748572	0.6892886770032722	0:00:25.578640
4	R	['qtm,qsm,pm,tm']	False	0.2	random_forest	10	00625	0.14706623554229736	0.07047427219767563	0.5968669636004221	0:01:53.796355
0	R	['qtm,qsm,pm,tm,var_t,var_l,qlm,skew_l']	False	0.2	random_forest	10	1	0.10295337438583374	0.09935087502068718	0.9493756213669808	0:00:00.485762
1	R	['qtm,qsm,pm,tm,var_t,var_l,qlm,skew_l']	False	0.2	random_forest	10	05	0.11649810522794725	0.1060006856304042	0.9122373655596326	0:00:02.723884
2	R	['qtm,qsm,pm,tm,var_t,var_l,qlm,skew_l']	False	0.2	random_forest	10	025	0.12840108573436734	0.111362813372375	0.8999220817522706	0:00:12.952096
3	R	['qtm,qsm,pm,tm,var_t,var_l,qlm,skew_l']	False	0.2	random_forest	10	0125	0.13958118855953214	0.10655091427660204	0.8107628668807461	0:01:03.427646
4	R	['qtm,qsm,pm,tm,var_t,var_l,qlm,skew_l']	False	0.2	random_forest	10	00625	0.1465824693441391	0.08288194288549577	0.6241266732675523	0:05:22.133534
0	R	['qtm,qsm,pm,tm,var_t,var_l,qlm,skew_l']	False	0.2	random_forest	10	1	0.10129550844430923	0.09540768373044176	0.947913013792715	0:00:00.518378
1	R	['qtm,qsm,pm,tm,var_t,var_l,qlm,skew_l']	False	0.2	random_forest	10	05	0.12108416110277175	0.10901864330966136	0.9303611020372468	0:00:02.664587
2	R	['qtm,qsm,pm,tm,var_t,var_l,qlm,skew_l']	False	0.2	random_forest	10	025	0.12859657406806946	0.11214729166695976	0.8920572737757332	0:00:12.941139
3	R	['qtm,qsm,pm,tm,var_t,var_l,qlm,skew_l']	False	0.2	random_forest	10	0125	0.13835839927196505	0.10535542330667688	0.820796209413468	0:01:03.386454
4	R	['qtm,qsm,pm,tm,var_t,var_l,qlm,skew_l']	False	0.2	random_forest	10	00625	0.14672556519508362	0.08392172659846557	0.6296329286847786	0:05:06.357000
0	R	['qtm,qsm,pm,tm,var_t,var_l,qlm,skew_l']	False	0.2	random_forest	10	1	0.1084795817732811	0.1012218924912346	0.9475397670462014	0:00:00.522572
1	R	['qtm,qsm,pm,tm,var_t,var_l,qlm,skew_l']	False	0.2	random_forest	10	05	0.11934324353933334	0.10889579672680784	0.9219470131156304	0:00:03.096656
2	R	['qtm,qsm,pm,tm,var_t,var_l,qlm,skew_l']	False	0.2	random_forest	10	025	0.12882433831691742	0.111258063085275	0.8954691147841	0:00:12.661215
3	R	['qtm,qsm,pm,tm,var_t,var_l,qlm,skew_l']	False	0.2	random_forest	10	0125	0.1383158415555954	0.1064563753007597	0.8150690316174437	0:01:00.733253
4	R	['qtm,qsm,pm,tm,var_t,var_l,qlm,skew_l']	False	0.2	random_forest	10	00625	0.14680293202400208	0.08426466276872344	0.6359550473701007	0:05:11.154470
0	R	['qtm,qsm,pm,tm,var_t,var_l,qlm,skew_l']	False	0.2	random_forest	10	1	0.11058773845434187	0.10264137555639052	0.9507936931104828	0:00:00.484130
1	R	['qtm,qsm,pm,tm,var_t,var_l,qlm,skew_l']	False	0.2	random_forest	10	05	0.11807560175657272	0.10686416703069836	0.9233011502608142	0:00:03.434963
2	R	['qtm,qsm,pm,tm,var_t,var_l,qlm,skew_l']	False	0.2	random_forest	10	025	0.12974248826503754	0.11126623840432323	0.8920005104210329	0:00:13.539198
3	R	['qtm,qsm,pm,tm,var_t,var_l,qlm,skew_l']	False	0.2	random_forest	10	0125	0.13883990049362185	0.10598500307538854	0.8134493776677867	0:01:06.907950
4	R	['qtm,qsm,pm,tm,var_t,var_l,qlm,skew_l']	False	0.2	random_forest	10	00625	0.14694039523601532	0.08488698961626366	0.6263419478234583	0:05:18.134563
0	R	['qtm,qsm,pm,tm,var_t,var_l,qlm,skew_l']	False	0.2	random_forest	10	1	0.1083817407488823	0.1036008390742586	0.9461999656710541	0:00:00.505382
1	R	['qtm,qsm,pm,tm,var_t,var_l,qlm,skew_l']	False	0.2	random_forest	10	05	0.11865330487489699	0.10691999004979742	0.9164391485892468	0:00:03.437528
2	R	['qtm,qsm,pm,tm,var_t,var_l,qlm,skew_l']	False	0.2	random_forest	10	025	0.12952159345149994	0.11170116517528504	0.8889116087076887	0:00:14.111940
3	R	['qtm,qsm,pm,tm,var_t,var_l,qlm,skew_l']	False	0.2	random_forest	10	0125	0.13870447874069214	0.10598935989917296	0.8144663101216003	0:01:13.318875
4	R	['qtm,qsm,pm,tm,var_t,var_l,qlm,skew_l']	False	0.2	random_forest	10	00625	0.14678044617176056	0.08348168625769327	0.6176655132460313	0:05:28.498407
0	R	['qtm,qsm,pm,tm,var_t,var_l,qlm,skew_l']	False	0.2	random_forest	10	1	0.10540307313203812	0.0987647867171505	0.9463927757234004	0:00:00.566446
1	R	['qtm,qsm,pm,tm,var_t,var_l,qlm,skew_l']	False	0.2	random_forest	10	05	0.11844590306282043	0.10694653666417889	0.9215205336278767	0:00:02.728200
2	R	['qtm,qsm,pm,tm,var_t,var_l,qlm,skew_l']	False	0.2	random_forest	10	025	0.12772022187709808	0.11067974057929367	0.8921676728835449	0:00:14.238667
